#Record "Start hour" " Dem" Win Sol AirTemp
9305 4652.0 33000.00 2092.00 92.92 16.3
9306 4652.5 32501.00 1972.00 20.33 16.0
9307 4653.0 31363.00 1928.00 10.65 15.9
9308 4653.5 29641.00 1880.00 0.00 15.6
9309 4654.0 27254.00 1800.00 0.00 15.5
9310 4654.5 25467.00 1720.00 0.00 15.3
9311 4655.0 24124.00 1672.00 0.00 15.3
9312 4655.5 23330.00 1620.00 0.00 15.2
9313 4656.0 22889.00 1544.00 0.00 15.3
9314 4656.5 22716.00 1464.00 0.00 15.2
9315 4657.0 22405.00 1412.00 0.00 15.2
9316 4657.5 22123.00 1360.00 0.00 15.1
9317 4658.0 21977.00 1296.00 0.00 15.0
9318 4658.5 21922.00 1228.00 0.00 15.0
9319 4659.0 22004.00 1180.00 0.00 15.0
9320 4659.5 21930.00 1128.00 0.00 14.9
9321 4660.0 22194.00 1084.00 24.20 14.9
9322 4660.5 23032.00 1040.00 48.40 14.8
9323 4661.0 25444.00 988.00 157.77 14.7
9324 4661.5 28056.00 932.00 266.18 14.2
9325 4662.0 31234.00 916.00 496.55 14.2
9326 4662.5 33334.00 900.00 726.92 14.2
9327 4663.0 34880.00 916.00 927.28 14.5
9328 4663.5 35371.00 928.00 1126.68 14.3
9329 4664.0 35982.00 916.00 1178.95 14.7
9330 4664.5 36197.00 900.00 1231.22 14.9
9331 4665.0 36096.00 912.00 1473.21 15.5
9332 4665.5 36160.00 924.00 1714.23 16.7
9333 4666.0 36309.00 928.00 1877.82 17.3
9334 4666.5 36259.00 928.00 2041.41 17.2
9335 4667.0 36221.00 940.00 2303.72 16.7
9336 4667.5 35930.00 952.00 2566.04 17.9
9337 4668.0 35470.00 972.00 2577.66 18.2
9338 4668.5 35014.00 988.00 2589.29 18.5
9339 4669.0 35040.00 996.00 2682.21 18.6
9340 4669.5 34748.00 1004.00 2774.18 17.8
9341 4670.0 34716.00 1020.00 2700.62 17.5
9342 4670.5 35250.00 1036.00 2626.09 17.2
9343 4671.0 36029.00 1052.00 2461.54 18.4
9344 4671.5 36697.00 1064.00 2296.02 18.0
9345 4672.0 36975.00 1068.00 1894.32 17.8
9346 4672.5 36760.00 1068.00 1492.61 17.8
9347 4673.0 36437.00 1076.00 1239.97 17.7
9348 4673.5 36041.00 1084.00 986.37 17.1
9349 4674.0 35471.00 1032.00 812.13 16.9
9350 4674.5 34847.00 976.00 637.90 16.3
9351 4675.0 34435.00 928.00 437.53 16.2
9352 4675.5 33792.00 876.00 237.16 16.0
9353 4676.0 33599.00 844.00 132.61 15.9
9354 4676.5 33057.00 808.00 27.10 15.7
9355 4677.0 32112.00 800.00 13.55 15.6
9356 4677.5 30287.00 792.00 0.00 15.5
9357 4678.0 28179.00 784.00 0.00 15.1
9358 4678.5 26250.00 772.00 0.00 14.8
9359 4679.0 24977.00 856.00 0.00 14.2
9360 4679.5 24325.00 940.00 0.00 13.8
9361 4680.0 23731.00 944.00 0.00 15.2
9362 4680.5 23328.00 944.00 0.00 14.6
9363 4681.0 22730.00 972.00 0.00 14.0
9364 4681.5 22430.00 996.00 0.00 13.5
9365 4682.0 22275.00 1000.00 0.00 13.2
9366 4682.5 22175.00 1004.00 0.00 12.9
9367 4683.0 22190.00 1036.00 0.00 12.7
9368 4683.5 21920.00 1068.00 0.00 12.9
9369 4684.0 22193.00 1088.00 32.91 12.9
9370 4684.5 23071.00 1104.00 65.83 13.2
9371 4685.0 25396.00 1116.00 194.57 13.0
9372 4685.5 28162.00 1124.00 323.32 15.1
9373 4686.0 31380.00 1180.00 508.21 15.6
9374 4686.5 33277.00 1232.00 693.10 16.2
9375 4687.0 34765.00 1308.00 1020.30 16.6
9376 4687.5 34986.00 1384.00 1346.53 17.2
9377 4688.0 35256.00 1428.00 1758.91 18.2
9378 4688.5 35213.00 1468.00 2171.29 19.2
9379 4689.0 34832.00 1488.00 2662.09 20.0
9380 4689.5 34596.00 1504.00 3151.92 20.7
9381 4690.0 34410.00 1496.00 3528.49 20.8
9382 4690.5 34103.00 1488.00 3904.10 21.3
9383 4691.0 33897.00 1504.00 4161.60 21.5
9384 4691.5 33496.00 1520.00 4419.11 22.6
9385 4692.0 33194.00 1568.00 4745.35 23.1
9386 4692.5 32854.00 1616.00 5070.62 23.0
9387 4693.0 32643.00 1648.00 5133.55 22.8
9388 4693.5 32381.00 1680.00 5195.52 23.0
9389 4694.0 32303.00 1712.00 5071.62 23.1
9390 4694.5 32906.00 1740.00 4946.75 22.6
9391 4695.0 33700.00 1708.00 4669.89 22.7
9392 4695.5 34400.00 1676.00 4393.04 22.6
9393 4696.0 34772.00 1600.00 3854.81 22.6
9394 4696.5 34770.00 1520.00 3316.57 22.4
9395 4697.0 34603.00 1444.00 2838.36 22.5
9396 4697.5 34420.00 1364.00 2360.14 21.2
9397 4698.0 34195.00 1216.00 1824.80 20.8
9398 4698.5 33903.00 1068.00 1289.47 20.3
9399 4699.0 33526.00 972.00 871.26 19.8
9400 4699.5 33090.00 876.00 453.06 19.1
9401 4700.0 32903.00 844.00 246.86 18.6
9402 4700.5 32592.00 812.00 39.69 17.7
9403 4701.0 31907.00 796.00 20.33 17.1
9404 4701.5 30254.00 780.00 0.00 16.4
9405 4702.0 28094.00 756.00 0.00 15.9
9406 4702.5 26372.00 732.00 0.00 15.4
9407 4703.0 24862.00 764.00 0.00 14.8
9408 4703.5 23949.00 796.00 0.00 14.4
9409 4704.0 23426.00 792.00 0.00 13.8
9410 4704.5 23029.00 788.00 0.00 13.4
9411 4705.0 22703.00 816.00 0.00 13.2
9412 4705.5 22361.00 840.00 0.00 12.5
9413 4706.0 22120.00 844.00 0.00 11.9
9414 4706.5 21968.00 844.00 0.00 11.8
9415 4707.0 21976.00 892.00 0.00 11.3
9416 4707.5 21693.00 940.00 0.00 10.7
9417 4708.0 21946.00 988.00 41.63 10.5
9418 4708.5 22748.00 1036.00 82.29 12.1
9419 4709.0 25235.00 1076.00 276.88 12.6
9420 4709.5 27799.00 1116.00 471.47 13.5
9421 4710.0 30716.00 1152.00 793.85 14.1
9422 4710.5 32700.00 1188.00 1115.26 15.8
9423 4711.0 34055.00 1352.00 1531.55 16.4
9424 4711.5 34228.00 1512.00 1946.88 17.5
9425 4712.0 34474.00 1668.00 2459.98 19.2
9426 4712.5 34467.00 1820.00 2972.12 21.3
9427 4713.0 34159.00 2016.00 3265.47 22.2
9428 4713.5 33902.00 2208.00 3558.82 22.7
9429 4714.0 33829.00 2328.00 3808.60 23.9
9430 4714.5 33816.00 2448.00 4057.41 23.6
9431 4715.0 33811.00 2636.00 4331.40 23.9
9432 4715.5 33533.00 2824.00 4605.39 24.2
9433 4716.0 33313.00 3060.00 4556.02 23.3
9434 4716.5 33109.00 3292.00 4505.69 24.2
9435 4717.0 32843.00 3484.00 4653.82 24.4
9436 4717.5 32655.00 3676.00 4801.96 25.4
9437 4718.0 32648.00 3860.00 4410.84 26.4
9438 4718.5 33091.00 4040.00 4018.75 26.4
9439 4719.0 33780.00 4128.00 3761.23 26.6
9440 4719.5 34505.00 4216.00 3502.74 27.2
9441 4720.0 34815.00 4340.00 3053.53 24.9
9442 4720.5 34632.00 4464.00 2603.35 27.4
9443 4721.0 34182.00 4588.00 2070.87 27.2
9444 4721.5 33927.00 4712.00 1537.42 26.2
9445 4722.0 33465.00 4792.00 1211.16 25.9
9446 4722.5 33137.00 4872.00 883.93 24.9
9447 4723.0 32497.00 4980.00 599.29 24.4
9448 4723.5 32057.00 5084.00 313.68 23.7
9449 4724.0 31947.00 5168.00 166.52 23.1
9450 4724.5 31687.00 5252.00 19.36 22.3
9451 4725.0 30798.00 5352.00 9.68 21.9
9452 4725.5 28879.00 5448.00 0.00 21.2
9453 4726.0 26703.00 5520.00 0.00 18.9
9454 4726.5 24951.00 5588.00 0.00 18.3
9455 4727.0 23638.00 5608.00 0.00 17.9
9456 4727.5 22655.00 5624.00 0.00 17.8
9457 4728.0 22074.00 5608.00 0.00 14.1
9458 4728.5 21862.00 5588.00 0.00 14.1
9459 4729.0 21510.00 5480.00 0.00 13.8
9460 4729.5 21131.00 5372.00 0.00 13.5
9461 4730.0 20910.00 5320.00 0.00 13.4
9462 4730.5 20857.00 5268.00 0.00 13.2
9463 4731.0 20901.00 5288.00 0.00 13.2
9464 4731.5 20768.00 5304.00 0.00 12.6
9465 4732.0 21141.00 5332.00 33.89 12.5
9466 4732.5 21813.00 5356.00 67.77 12.8
9467 4733.0 24232.00 5352.00 224.62 13.1
9468 4733.5 26696.00 5348.00 380.50 14.3
9469 4734.0 29658.00 5460.00 728.08 15.2
9470 4734.5 31660.00 5572.00 1074.70 15.6
9471 4735.0 33184.00 5720.00 1349.67 16.4
9472 4735.5 33480.00 5868.00 1624.64 16.2
9473 4736.0 33930.00 6092.00 1932.54 17.3
9474 4736.5 33714.00 6312.00 2240.43 17.1
9475 4737.0 33478.00 6568.00 2712.92 16.6
9476 4737.5 33370.00 6824.00 3185.41 16.0
9477 4738.0 33054.00 7112.00 3470.07 17.5
9478 4738.5 32596.00 7396.00 3754.73 16.5
9479 4739.0 32210.00 7664.00 4007.44 17.1
9480 4739.5 31578.00 7928.00 4260.16 16.4
9481 4740.0 30935.00 8048.00 4459.62 18.0
9482 4740.5 30647.00 8168.00 4658.11 18.9
9483 4741.0 30376.00 8180.00 4727.83 17.3
9484 4741.5 30018.00 8188.00 4797.55 18.6
9485 4742.0 29707.00 8260.00 4493.54 18.7
9486 4742.5 29699.00 8328.00 4189.52 18.6
9487 4743.0 30130.00 8244.00 3805.14 18.3
9488 4743.5 30529.00 8160.00 3419.79 18.3
9489 4744.0 30923.00 8060.00 3116.74 18.6
9490 4744.5 31030.00 7956.00 2812.72 18.5
9491 4745.0 30802.00 7736.00 2435.12 18.2
9492 4745.5 30476.00 7516.00 2056.54 18.1
9493 4746.0 30238.00 7196.00 1675.06 18.0
9494 4746.5 29878.00 6872.00 1293.57 16.4
9495 4747.0 29398.00 6612.00 868.52 16.4
9496 4747.5 28989.00 6348.00 442.49 15.0
9497 4748.0 29000.00 6240.00 234.32 13.9
9498 4748.5 29217.00 6128.00 26.14 13.1
9499 4749.0 28717.00 6200.00 13.56 12.4
9500 4749.5 27409.00 6272.00 0.00 11.8
9501 4750.0 25492.00 6288.00 0.00 11.2
9502 4750.5 23876.00 6304.00 0.00 10.7
9503 4751.0 22510.00 6232.00 0.00 10.4
9504 4751.5 21633.00 6156.00 0.00 10.0
9505 4752.0 20923.00 6112.00 0.00 11.1
9506 4752.5 20448.00 6064.00 0.00 10.8
9507 4753.0 19931.00 6012.00 0.00 10.6
9508 4753.5 19453.00 5960.00 0.00 10.4
9509 4754.0 19218.00 5936.00 0.00 10.2
9510 4754.5 19119.00 5912.00 0.00 10.0
9511 4755.0 18913.00 5784.00 0.00 9.8
9512 4755.5 18546.00 5652.00 0.00 9.6
9513 4756.0 18495.00 5640.00 57.13 9.6
9514 4756.5 18575.00 5628.00 114.26 9.3
9515 4757.0 19647.00 5696.00 442.50 9.5
9516 4757.5 20598.00 5760.00 770.75 9.9
9517 4758.0 22031.00 5972.00 1210.36 10.4
9518 4758.5 23164.00 6184.00 1649.96 11.7
9519 4759.0 24553.00 6368.00 2334.54 15.1
9520 4759.5 25341.00 6552.00 3019.13 16.4
9521 4760.0 26155.00 6660.00 3620.44 17.8
9522 4760.5 26261.00 6764.00 4220.79 17.8
9523 4761.0 26219.00 6732.00 4584.88 18.5
9524 4761.5 25990.00 6696.00 4948.97 19.2
9525 4762.0 25890.00 6700.00 5247.22 19.3
9526 4762.5 25690.00 6704.00 5544.49 18.2
9527 4763.0 25474.00 6732.00 5560.00 19.0
9528 4763.5 25053.00 6760.00 5574.53 19.0
9529 4764.0 24778.00 6756.00 5585.19 20.6
9530 4764.5 24489.00 6752.00 5594.89 21.2
9531 4765.0 24234.00 6572.00 5408.98 21.6
9532 4765.5 24063.00 6388.00 5223.08 21.6
9533 4766.0 24045.00 6276.00 4950.99 22.6
9534 4766.5 24333.00 6160.00 4678.90 21.9
9535 4767.0 25090.00 5876.00 4233.49 22.1
9536 4767.5 26050.00 5592.00 3787.10 22.4
9537 4768.0 27094.00 5292.00 3331.99 22.8
9538 4768.5 27417.00 4992.00 2875.92 22.4
9539 4769.0 27973.00 4660.00 2431.46 22.2
9540 4769.5 28062.00 4324.00 1987.01 20.7
9541 4770.0 28121.00 4036.00 1539.64 21.2
9542 4770.5 27852.00 3748.00 1091.31 18.9
9543 4771.0 27687.00 3468.00 725.28 20.3
9544 4771.5 27661.00 3188.00 358.28 17.9
9545 4772.0 27747.00 3048.00 188.83 16.5
9546 4772.5 28161.00 2904.00 19.37 15.9
9547 4773.0 27571.00 2840.00 9.68 15.9
9548 4773.5 26748.00 2776.00 0.00 15.5
9549 4774.0 25358.00 2700.00 0.00 15.1
9550 4774.5 23988.00 2620.00 0.00 14.8
9551 4775.0 22795.00 2588.00 0.00 14.5
9552 4775.5 21929.00 2556.00 0.00 14.4
9553 4776.0 21223.00 2576.00 0.00 14.5
9554 4776.5 20929.00 2592.00 0.00 14.2
9555 4777.0 20440.00 2588.00 0.00 13.8
9556 4777.5 20003.00 2580.00 0.00 13.6
9557 4778.0 19754.00 2540.00 0.00 13.5
9558 4778.5 19643.00 2500.00 0.00 13.7
9559 4779.0 19452.00 2472.00 0.00 13.6
9560 4779.5 19292.00 2444.00 0.00 13.0
9561 4780.0 18957.00 2508.00 7.75 12.7
9562 4780.5 18821.00 2572.00 14.53 12.6
9563 4781.0 19263.00 2656.00 122.01 12.6
9564 4781.5 19791.00 2736.00 229.50 12.9
9565 4782.0 20592.00 2816.00 563.59 13.0
9566 4782.5 21443.00 2896.00 896.71 13.2
9567 4783.0 22581.00 3064.00 1394.46 13.5
9568 4783.5 23507.00 3232.00 1892.21 15.7
9569 4784.0 24524.00 3432.00 2437.41 16.5
9570 4784.5 25105.00 3628.00 2982.62 14.7
9571 4785.0 25701.00 3904.00 3492.96 14.6
9572 4785.5 25959.00 4176.00 4003.31 15.8
9573 4786.0 26129.00 4472.00 4331.60 17.0
9574 4786.5 26060.00 4768.00 4659.89 17.4
9575 4787.0 26053.00 4892.00 4968.82 18.0
9576 4787.5 25610.00 5016.00 5277.74 19.4
9577 4788.0 24995.00 5052.00 5403.64 19.5
9578 4788.5 24449.00 5084.00 5528.58 19.7
9579 4789.0 23942.00 4972.00 5735.82 19.4
9580 4789.5 23723.00 4856.00 5943.07 19.9
9581 4790.0 23802.00 4720.00 5662.25 21.0
9582 4790.5 24045.00 4580.00 5381.42 20.6
9583 4791.0 24740.00 4256.00 5034.74 21.1
9584 4791.5 25672.00 3928.00 4688.06 21.3
9585 4792.0 26608.00 3576.00 4327.82 21.3
9586 4792.5 27233.00 3220.00 3966.61 22.3
9587 4793.0 27951.00 2876.00 3275.17 21.9
9588 4793.5 28421.00 2532.00 2582.76 21.9
9589 4794.0 28915.00 2096.00 2012.37 21.5
9590 4794.5 28992.00 1656.00 1441.01 20.2
9591 4795.0 28935.00 1384.00 957.77 18.5
9592 4795.5 28756.00 1108.00 474.53 17.3
9593 4796.0 29000.00 964.00 247.92 16.5
9594 4796.5 29369.00 820.00 21.31 15.8
9595 4797.0 29010.00 756.00 10.65 15.3
9596 4797.5 27674.00 692.00 0.00 13.9
9597 4798.0 25880.00 656.00 0.00 12.9
9598 4798.5 24200.00 620.00 0.00 12.2
9599 4799.0 22917.00 624.00 0.00 12.4
9600 4799.5 22110.00 628.00 0.00 12.0
9601 4800.0 21675.00 636.00 0.00 11.1
9602 4800.5 21416.00 640.00 0.00 11.1
9603 4801.0 21130.00 672.00 0.00 11.5
9604 4801.5 20841.00 700.00 0.00 11.9
9605 4802.0 20746.00 704.00 0.00 12.0
9606 4802.5 20683.00 708.00 0.00 12.2
9607 4803.0 20798.00 792.00 0.00 12.2
9608 4803.5 20654.00 876.00 0.00 12.1
9609 4804.0 20867.00 960.00 25.18 12.5
9610 4804.5 21753.00 1044.00 49.39 12.9
9611 4805.0 24180.00 1184.00 164.64 13.1
9612 4805.5 26503.00 1320.00 278.92 13.4
9613 4806.0 29390.00 1424.00 468.74 14.0
9614 4806.5 31465.00 1528.00 657.59 14.9
9615 4807.0 33164.00 1768.00 949.10 15.6
9616 4807.5 33798.00 2004.00 1240.61 16.7
9617 4808.0 34358.00 2272.00 1594.10 17.8
9618 4808.5 34444.00 2536.00 1947.59 18.2
9619 4809.0 34256.00 2968.00 2173.25 18.0
9620 4809.5 34207.00 3396.00 2398.91 18.7
9621 4810.0 34245.00 3724.00 2482.20 18.1
9622 4810.5 34426.00 4048.00 2564.53 18.0
9623 4811.0 34677.00 4308.00 2663.32 17.8
9624 4811.5 34733.00 4568.00 2762.11 19.2
9625 4812.0 34553.00 4848.00 2741.77 18.6
9626 4812.5 34383.00 5124.00 2721.44 18.7
9627 4813.0 34208.00 5252.00 2822.17 19.8
9628 4813.5 33986.00 5376.00 2922.90 20.6
9629 4814.0 34038.00 5576.00 2646.88 21.8
9630 4814.5 34407.00 5772.00 2370.87 21.9
9631 4815.0 34784.00 5812.00 2330.20 24.4
9632 4815.5 35225.00 5852.00 2288.56 22.0
9633 4816.0 35437.00 5832.00 2074.52 22.2
9634 4816.5 35323.00 5812.00 1859.52 21.2
9635 4817.0 34774.00 5808.00 1599.00 19.8
9636 4817.5 34401.00 5800.00 1338.47 19.1
9637 4818.0 33813.00 5584.00 1090.54 18.0
9638 4818.5 33060.00 5364.00 841.63 18.7
9639 4819.0 32313.00 5236.00 591.76 18.3
9640 4819.5 31735.00 5104.00 340.92 17.7
9641 4820.0 31404.00 4968.00 182.08 17.4
9642 4820.5 31239.00 4832.00 22.28 16.3
9643 4821.0 30188.00 4828.00 11.62 15.4
9644 4821.5 28244.00 4824.00 0.00 14.6
9645 4822.0 26020.00 4860.00 0.00 14.3
9646 4822.5 24194.00 4896.00 0.00 14.0
9647 4823.0 22782.00 4952.00 0.00 13.8
9648 4823.5 21904.00 5004.00 0.00 13.2
9649 4824.0 21448.00 5052.00 0.00 13.6
9650 4824.5 21182.00 5100.00 0.00 13.4
9651 4825.0 20752.00 5096.00 0.00 13.0
9652 4825.5 20449.00 5088.00 0.00 12.6
9653 4826.0 20274.00 5048.00 0.00 12.1
9654 4826.5 20275.00 5004.00 0.00 13.6
9655 4827.0 20381.00 4896.00 0.00 13.6
9656 4827.5 20299.00 4788.00 0.00 13.5
9657 4828.0 20550.00 4764.00 41.65 13.5
9658 4828.5 21405.00 4740.00 83.29 13.7
9659 4829.0 23837.00 4720.00 356.42 13.8
9660 4829.5 26025.00 4696.00 629.56 14.1
9661 4830.0 28634.00 4776.00 1044.10 14.7
9662 4830.5 30217.00 4852.00 1458.64 15.4
9663 4831.0 31674.00 4968.00 1881.90 16.0
9664 4831.5 32108.00 5080.00 2304.19 16.6
9665 4832.0 32348.00 5168.00 2874.67 16.4
9666 4832.5 32319.00 5252.00 3444.19 18.1
9667 4833.0 32268.00 5268.00 3625.32 18.1
9668 4833.5 32237.00 5280.00 3806.45 20.0
9669 4834.0 32307.00 5260.00 3991.45 20.4
9670 4834.5 32500.00 5236.00 4175.48 20.3
9671 4835.0 32581.00 5284.00 4401.17 21.2
9672 4835.5 32384.00 5332.00 4626.85 20.3
9673 4836.0 32110.00 5388.00 4518.38 20.3
9674 4836.5 31980.00 5440.00 4408.94 20.9
9675 4837.0 31849.00 5448.00 4210.39 21.1
9676 4837.5 31825.00 5456.00 4010.87 21.6
9677 4838.0 32019.00 5452.00 3825.88 21.0
9678 4838.5 32354.00 5448.00 3640.89 21.2
9679 4839.0 32894.00 5280.00 3672.86 21.5
9680 4839.5 33564.00 5112.00 3703.86 22.1
9681 4840.0 34107.00 4968.00 3170.18 20.4
9682 4840.5 34126.00 4824.00 2636.49 20.4
9683 4841.0 33902.00 4544.00 2192.89 20.5
9684 4841.5 33743.00 4264.00 1748.31 21.1
9685 4842.0 33488.00 3936.00 1280.48 20.4
9686 4842.5 33217.00 3604.00 811.68 19.7
9687 4843.0 32946.00 3336.00 551.13 18.1
9688 4843.5 32463.00 3068.00 289.61 17.5
9689 4844.0 32558.00 2876.00 152.07 17.0
9690 4844.5 32401.00 2684.00 14.53 16.4
9691 4845.0 31522.00 2560.00 7.75 16.2
9692 4845.5 29655.00 2432.00 0.00 16.1
9693 4846.0 27518.00 2320.00 0.00 15.9
9694 4846.5 25691.00 2208.00 0.00 15.9
9695 4847.0 24274.00 2160.00 0.00 15.8
9696 4847.5 23398.00 2112.00 0.00 15.5
9697 4848.0 22950.00 2004.00 0.00 10.7
9698 4848.5 22681.00 1892.00 0.00 10.4
9699 4849.0 22236.00 1824.00 0.00 10.3
9700 4849.5 21954.00 1756.00 0.00 10.1
9701 4850.0 21822.00 1676.00 0.00 10.1
9702 4850.5 21799.00 1596.00 0.00 10.0
9703 4851.0 21870.00 1528.00 0.00 9.9
9704 4851.5 21844.00 1460.00 0.00 9.8
9705 4852.0 22117.00 1388.00 22.28 9.6
9706 4852.5 22889.00 1316.00 43.59 9.6
9707 4853.0 25217.00 1272.00 222.79 9.5
9708 4853.5 27464.00 1228.00 401.98 9.8
9709 4854.0 29959.00 1264.00 694.51 10.3
9710 4854.5 31599.00 1300.00 986.07 10.9
9711 4855.0 33143.00 1368.00 1388.06 11.3
9712 4855.5 33810.00 1436.00 1789.08 11.4
9713 4856.0 34268.00 1496.00 2161.05 11.9
9714 4856.5 34445.00 1556.00 2532.04 12.8
9715 4857.0 34463.00 1636.00 2476.83 13.0
9716 4857.5 34506.00 1712.00 2420.66 13.7
9717 4858.0 34715.00 1816.00 2295.70 13.5
9718 4858.5 34597.00 1916.00 2169.78 12.5
9719 4859.0 34553.00 2044.00 2636.68 10.9
9720 4859.5 34250.00 2168.00 3102.61 9.5
9721 4860.0 34106.00 2332.00 3069.68 9.7
9722 4860.5 33903.00 2492.00 3035.78 10.6
9723 4861.0 33802.00 2652.00 3126.84 11.8
9724 4861.5 33470.00 2808.00 3216.93 12.8
9725 4862.0 33477.00 2976.00 3025.14 13.2
9726 4862.5 33505.00 3140.00 2832.39 13.3
9727 4863.0 33774.00 3136.00 2959.29 14.5
9728 4863.5 34359.00 3132.00 3085.22 13.4
9729 4864.0 34692.00 3140.00 2740.38 15.1
9730 4864.5 34453.00 3144.00 2395.53 15.7
9731 4865.0 34168.00 3048.00 2248.30 15.5
9732 4865.5 33902.00 2952.00 2100.10 14.9
9733 4866.0 33518.00 2828.00 1699.07 15.1
9734 4866.5 33057.00 2700.00 1298.03 14.9
9735 4867.0 32575.00 2528.00 853.41 13.9
9736 4867.5 31920.00 2352.00 407.82 11.7
9737 4868.0 31892.00 2300.00 213.11 10.5
9738 4868.5 32041.00 2248.00 17.44 9.1
9739 4869.0 31165.00 2260.00 8.72 8.4
9740 4869.5 29267.00 2268.00 0.00 7.9
9741 4870.0 27249.00 2300.00 0.00 7.4
9742 4870.5 25496.00 2332.00 0.00 7.2
9743 4871.0 23861.00 2284.00 0.00 7.8
9744 4871.5 23013.00 2236.00 0.00 7.6
9745 4872.0 22496.00 2244.00 0.00 13.9
9746 4872.5 22131.00 2252.00 0.00 13.7
9747 4873.0 21691.00 2284.00 0.00 13.5
9748 4873.5 21441.00 2312.00 0.00 13.2
9749 4874.0 21299.00 2372.00 0.00 13.1
9750 4874.5 21254.00 2428.00 0.00 12.9
9751 4875.0 21176.00 2424.00 0.00 12.8
9752 4875.5 21120.00 2416.00 0.00 12.8
9753 4876.0 21165.00 2476.00 32.94 12.3
9754 4876.5 21846.00 2532.00 65.87 12.2
9755 4877.0 24139.00 2592.00 314.83 12.3
9756 4877.5 26299.00 2652.00 563.80 12.6
9757 4878.0 28771.00 2912.00 944.51 13.8
9758 4878.5 30431.00 3168.00 1324.25 14.3
9759 4879.0 31960.00 3428.00 1532.53 16.0
9760 4879.5 32771.00 3688.00 1740.81 16.2
9761 4880.0 33252.00 3880.00 2165.12 17.1
9762 4880.5 33156.00 4068.00 2588.46 17.2
9763 4881.0 32958.00 4180.00 2949.80 17.7
9764 4881.5 32984.00 4288.00 3311.15 18.8
9765 4882.0 32813.00 4348.00 3742.24 18.5
9766 4882.5 32819.00 4408.00 4173.34 19.6
9767 4883.0 33056.00 4512.00 4046.44 21.5
9768 4883.5 32744.00 4612.00 3919.54 21.5
9769 4884.0 32690.00 4588.00 3986.39 20.1
9770 4884.5 32517.00 4564.00 4053.24 20.8
9771 4885.0 32352.00 4496.00 3695.78 20.4
9772 4885.5 32228.00 4428.00 3338.32 20.7
9773 4886.0 32148.00 4364.00 3314.11 21.0
9774 4886.5 32230.00 4296.00 3288.93 22.3
9775 4887.0 32830.00 4168.00 2898.52 21.7
9776 4887.5 33570.00 4040.00 2508.12 20.1
9777 4888.0 34116.00 3852.00 2250.43 19.8
9778 4888.5 34056.00 3664.00 1992.75 19.9
9779 4889.0 34308.00 3408.00 1641.09 19.8
9780 4889.5 34157.00 3152.00 1288.46 19.4
9781 4890.0 33762.00 2788.00 977.49 18.6
9782 4890.5 33408.00 2424.00 666.51 18.3
9783 4891.0 32866.00 2160.00 442.73 18.1
9784 4891.5 32509.00 1896.00 217.97 17.7
9785 4892.0 32493.00 1744.00 114.32 17.2
9786 4892.5 32228.00 1592.00 10.66 16.7
9787 4893.0 31333.00 1528.00 5.81 16.2
9788 4893.5 29517.00 1460.00 0.00 15.8
9789 4894.0 27342.00 1396.00 0.00 15.6
9790 4894.5 25740.00 1332.00 0.00 15.4
9791 4895.0 24275.00 1312.00 0.00 15.2
9792 4895.5 23374.00 1292.00 0.00 14.9
9793 4896.0 22828.00 1212.00 0.00 11.3
9794 4896.5 22482.00 1132.00 0.00 10.9
9795 4897.0 22077.00 1088.00 0.00 10.9
9796 4897.5 21758.00 1044.00 0.00 10.8
9797 4898.0 21547.00 980.00 0.00 10.7
9798 4898.5 21617.00 916.00 0.00 10.6
9799 4899.0 21685.00 904.00 0.00 10.5
9800 4899.5 21683.00 888.00 0.00 10.5
9801 4900.0 21859.00 884.00 19.38 10.8
9802 4900.5 22547.00 876.00 38.75 10.8
9803 4901.0 24779.00 872.00 163.73 11.1
9804 4901.5 26902.00 864.00 288.71 11.1
9805 4902.0 29647.00 860.00 464.06 11.2
9806 4902.5 31687.00 852.00 639.42 10.7
9807 4903.0 33666.00 860.00 780.87 10.5
9808 4903.5 34754.00 868.00 922.32 10.5
9809 4904.0 35565.00 884.00 1050.20 10.6
9810 4904.5 35794.00 900.00 1178.09 11.2
9811 4905.0 35943.00 964.00 1237.19 11.4
9812 4905.5 36139.00 1024.00 1296.29 11.7
9813 4906.0 36413.00 1076.00 1344.73 11.6
9814 4906.5 36445.00 1128.00 1393.18 11.4
9815 4907.0 36575.00 1176.00 1350.55 11.7
9816 4907.5 36374.00 1220.00 1306.96 11.7
9817 4908.0 36038.00 1276.00 1245.92 11.5
9818 4908.5 35545.00 1328.00 1184.89 11.9
9819 4909.0 35276.00 1420.00 1222.67 11.3
9820 4909.5 35092.00 1512.00 1259.49 11.1
9821 4910.0 34974.00 1660.00 1192.64 11.0
9822 4910.5 34905.00 1804.00 1124.83 11.2
9823 4911.0 35145.00 1932.00 957.22 11.2
9824 4911.5 35569.00 2060.00 788.64 11.0
9825 4912.0 35949.00 2168.00 733.42 11.0
9826 4912.5 35932.00 2272.00 678.20 10.5
9827 4913.0 35586.00 2344.00 582.28 10.5
9828 4913.5 35010.00 2416.00 486.37 10.2
9829 4914.0 34098.00 2460.00 367.20 10.1
9830 4914.5 33498.00 2500.00 248.03 9.8
9831 4915.0 32724.00 2488.00 168.58 9.6
9832 4915.5 31837.00 2472.00 89.14 9.5
9833 4916.0 31479.00 2452.00 48.44 8.8
9834 4916.5 30779.00 2428.00 7.75 8.7
9835 4917.0 29661.00 2480.00 3.88 8.8
